Business ID,Name,Address,Coordinates/Latitude,Coordinates/Longitude,Number of Reviews,Rating,Zip Code,CuisineType/S,InsertedAtTimestamp/N
GBQJ7kPepxWohxaslXzXLg,Luisa Cocina Mexicana,435 Menahan St,40.703383,-73.912048,12,5,11237,mexican,1697590662
6S4lckaKL4xZ3m9EpBKB8A,Vegan Night Market Tuesday,830 5th Ave,40.7676307,-73.9712519,2,5,10065,mexican,1697590662
QH3VbBAf7MlePoaipxT4pA,Taqueria Kermes,66-36 Fresh Pond Rd,40.70785,-73.89798,455,4,11385,mexican,1697590662
izPtlTgNT9WnibeRrXmvsQ,Hill and Bay,581 2nd Ave,40.743507,-73.977165,368,3.5,10016,mexican,1697590662
oLt7V8jK7dRiyvZuW0TW8Q,Cherry Tavern,441 E 6th St,40.72576,-73.98439,136,3.5,10009,mexican,1697590662
C-8mGN7lt5rIraO5n-15ug,The Smith,956 2nd Ave,40.755165,-73.967868,3144,4,10022,mexican,1697590662
3oDDddw8eggbiEkthCRK1w,La Mexicana,61 Charlton St,40.727314,-74.0058823,3,3.5,10014,mexican,1697590662
PvRv4AGT6ySfpnnvu185oA,Blue Corn,6916 18th Ave,40.61657,-73.993009,2,5,11204,mexican,1697590662
4bzxTUYYw0PGexhCyroqsg,Moore Street Market,110 Moore St,40.70381,-73.94108,16,4.5,11206,mexican,1697590662
jy6AHLVJ7cVJZ4Fl_ds3Qg,Los Tres Chiflados,1046 Flatbush Ave,40.645497,-73.958364,145,4,11226,mexican,1697590662
oq-3mheTFeiOq6ojzdzSNg,Cloister Cafe,238 E 9th St,40.72939173,-73.98791483,505,3,10003,mexican,1697590662
EIpQKo3NhAsYAZIWqxuDFQ,Taqueria Restaurant Oaxaca,467 Central Ave,40.75073,-74.04642,47,3.5,7307,mexican,1697590662
q8YAM38nAsVoRcWOER9I9A,Parrilladas Sunrise,83-11 Northern Blvd,40.75597,-73.88396,59,4,11372,mexican,1697590662
sp0TJe-0NrjbNf5cl8BOFg,Los Cascabeles,2030 3rd Ave,40.79524382,-73.94216055,1,4,10029,mexican,1697590662
jSPjrnWeKIbWcDTzxnchyg,Pedacito De Mexico II,47-11 47 Ave,40.74123,-73.91756,1,5,11377,mexican,1697590662
uSS5cbcb_KLoXE5yzwjI6w,Gitano Island,125 Carder Rd,40.69153851,-74.01397807,148,3.5,10004,mexican,1697590662
N-yqacjOkrrXsGMgogmZWg,El Tequilazo,17237 Hillside Ave,40.71229452,-73.78915265,36,3.5,11432,mexican,1697590662
G-y2Ph8VaIVQ6RygcqOpfQ,Dos Toros Taqueria,285 Madison Ave,40.75164,-73.97998,16,3,10016,mexican,1697590662
luA6pI0K6AWU_ivxqykdiA,44 & X Hell's Kitchen,622 10th Ave,40.7611032,-73.9941787,1033,3.5,10036,mexican,1697590662
W4hobe10Fy54MKqmLaObEg,Cafe Mogador,101 St Marks Pl,40.72725877,-73.98450851,2139,4,10009,mexican,1697590662
7yJ3fOQp3oj2xuDaUGD3_A,The Bowery Beer Garden,93 Bowery,40.7171,-73.99533,99,3,10002,mexican,1697590662
Y8Fj6nhoWrMuPR1rlzfZXw,Mis Raices Restaurant,1199 Teaneck Rd,40.893876,-74.001573,305,4.5,7666,mexican,1697590662
X7gisdQn4BV2GGHC6icnVA,El Mexicano Gastro Cantina,1293 Main Ave,40.879231,-74.144051,289,3,7011,mexican,1697590662
6lUAvciN0rwYUvhssqw57g,La Churreria,284 Mulberry St,40.72443349,-73.99500658,389,4,10012,mexican,1697590662
YOuxIvQh4RbX14Sh98m74Q,Mister Burrito Loco,43-20 Greenpoint Ave,40.74098,-73.92131,46,4.5,11104,mexican,1697590662
sZPxl39jgDcxdOoES9Q7Hw,My Ranch Taqueria,134 Rt 4 E,40.88346,-73.98919,96,4.5,7631,mexican,1697590662
p3c3-cIIHjM090iZlA8WIQ,Estrellita Poblana II,2819 White Plains Rd,40.86706459,-73.86752945,148,3.5,10467,mexican,1697590662
yv62UKpzZNJCPiuiwNibNg,Charro Mexicano Restaurant & Bakery,7212 Bergenline Ave,40.79769215,-74.00958817,21,4,7047,mexican,1697590662
rDqIGNlSpQXv5W1mpKnJeg,El Gallo Negro 2,132-07 14th Ave,40.78708,-73.83564,49,3.5,11356,mexican,1697590662
ZZSnFJU1iCjLssjJ93oMhg,Tequila Time Bar Cafe,675A Seneca Ave,40.70350957,-73.90807358,4,4.5,11385,mexican,1697590662
G_zDrPTmfNCL2R1tHpEouw,The Archer,176 Newark Ave,40.7213152,-74.04528356,346,4,7302,mexican,1697590662
CSa2Gl_Nf1LVXSWLEUY5pA,Tartinery Café-Bar,233 Thompson St,40.72964288,-73.9987965,2,5,10012,mexican,1697590662
cogW1uCqmfA8FV5zicL2Fw,Nomad Girl,1151 Broadway,40.74426399,-73.98907644,29,4,10001,mexican,1697590662
-yR4PHWqpkrPopwv4wrC5g,Taquerias Veracruz,434 51st St,40.783243,-74.019794,36,4,7093,mexican,1697590662
ceYZkK0TS04rHjczhUTiQQ,Atlixco Mexican Food Truck,121 W 41st St,40.7548027,-73.9857212,4,5,10036,mexican,1697590662
bpOgimL_paWkF1AusXE8cA,The View Restaurant & Lounge,1535 Broadway,40.758992,-73.986326,1119,3,10036,mexican,1697590662
zKWki9qwaWU7zcB-zVR_kA,Cafe 52 Restaurant,5129 43rd Ave,40.74426156,-73.91253096,152,3.5,11377,mexican,1697590662
M1AZASfo_GUin8IJ9Rf0Qg,Lola's Mexican Restaurant,2101 Flatbush Ave,40.61852258,-73.9319801,70,4,11234,mexican,1697590662
EZ3vOz-DCwhn_lcFF0HZEQ,Fidela's Restaurant,164-12 69th Ave,40.732951,-73.8046798,82,4,11365,mexican,1697590662
Fp2QuKOu_zCjOxbyCLfnjw,El Rey Restaurant,25-21 Astoria Blvd,40.77137,-73.92198,87,3.5,11102,mexican,1697590662
tcAUSOnV9ZWR0y-Tv25h_w,Raiz Modern Mexican,120 1st Ave,40.72708,-73.98546,92,4.5,10009,mexican,1697590662
CrteHKCnfqkFJWBWgEnPqA,Tacos Los 2 Carnales,,40.74514563,-73.97829928,2,5,10016,mexican,1697590662
37UBDZl-wH6UBRVjAif_pw,Blue Tijuana,15-24 College Point Blvd,40.78355959,-73.8459944,115,4,11356,mexican,1697590662
FXujAErHSdxReiteMx0gxA,Chevys Fresh Mex,365 NJ-3,40.8296774,-74.13847477,367,3,7014,mexican,1697590662
oYmpJ1OXiYGr5IYSxlmGcw,Seis Vecinos Restaurant,640 Prospect Ave,40.81533,-73.90317,170,3.5,10455,mexican,1697590662
8cycOQsmOt0ptlrBlOWdFA,Maxwell's Central Park,1325 5th Ave,40.79746942,-73.94862926,259,3.5,10029,mexican,1697590662
3xTQT7qjZJIxc-eBiFMerQ,1803 Nyc,82 Reade St,40.715498,-74.007178,798,4,10007,mexican,1697590662
6mCqJUpV16kkmeZ1-mLXBg,Mezcals Mexican Restaurant,20 Bradley Ave,40.611822,-74.132672,146,4,10314,mexican,1697590662
DJZb-eI1qBBKLCveUwUUSw,Tacos y Quesadillas,1 Lincoln Center Plz,40.77107203,-73.98188283,2,5,10023,mexican,1697590662
jYRhiPw2qCSWxZTcp3DzIg,Chicazapa Mexican Restaurant,1013 New York Ave,40.75826509,-74.03702985,20,3.5,7087,mexican,1697590662
m739Oky-38HCaVK4dEpatA,Tacos & Quesadillas Food Truck Mexican Grill,880 Manhattan Ave,40.72977,-73.953761,4,4,11222,mexican,1697590662
herb-gOpfjJGeiYWXb2liw,presto fresh mexican,429 W 125th St,40.81221,-73.95502,30,4,10027,mexican,1697590662
eDNSaUzzYbhEXFnN6Jnc4w,Arabesque,4 E 36th St,40.74929,-73.98317,431,3.5,10016,mexican,1697590662
Vyq_AKX1k7M8CLH4Qq1maA,Del Frisco's Grille,221 River St,40.7383784,-74.0275858,538,3.5,7030,mexican,1697590662
OGTtwoTfWAymjFjxMNQN4g,Mi Piqueno Mexico,81 Ferry St,40.731191,-74.16183,166,4,7105,mexican,1697590662
vfxQznYWTfhEcfUlUUqrVg,Mambo Latin Kitchen & Empanadas,313 Union Ave,40.83601,-74.11355,184,4,7070,mexican,1697590662
EtNLld78Yyydxx1_8zEN9A,Schimanski,54 N 11th St,40.72219,-73.95899,116,2.5,11249,mexican,1697590662
rkTJsacxaZ3pU0g8AJmr0A,The Copper Still Chelsea,206 7th Ave,40.7433019,-73.99629611,109,4,10011,mexican,1697590662
4EGq0GMAJwGIrfhVg4PxVw,Swick 2 Go,3504 35th St,40.7564825,-73.9254339,45,4,11106,mexican,1697590662
MhGjWgAFFyb6QMwUIkhpBQ,Metro Taco,102-15 Metropolitan Ave,40.71054,-73.85006,301,4.5,11375,mexican,1697590662
0WhwvW1E1Rld_B6APA7VRw,Aleli Mexican Restaurant,7804 3rd Ave,40.629178,-74.029064,77,4.5,11209,mexican,1697590662
R_8r6m0AVbJ5KU86jV1zXQ,Llame Ya Taqueria & Jugeria,260 Brook Ave,40.808,-73.91872,1,5,10454,mexican,1697590662
G2PCaDt_VC4O4w6uRMpE9A,Birria LES,127 Rivington St,40.71962885,-73.98711402,136,4,10002,mexican,1697590662
F7-CjjtKOYxfPGJLJrjfJg,El Mexicano Restaurante & Cafe,1013 E 14th St,40.62477,-73.96213,5,5,11230,mexican,1697590662
61XtmtiMHNPnu7Qw5DxYzQ,La Frontera Mexicana,497 E138th St,40.8079899,-73.91952,4,4,10454,mexican,1697590662
rI2AEfnQVvnFoWn2De96Qg,Saffron Restaurant,16150 Cross Bay Blvd,40.65427809,-73.8390364,364,4,11414,mexican,1697590662
adDPQU75YmsQDx7n4xxw8A,Mezcal's,223 5th Ave,40.67583246,-73.980665,196,3,11215,mexican,1697590662
XRK6bTyINWS1stlmCbxiYA,Carlow East,1254 Lexington Ave,40.77868902,-73.95624736,104,4,10028,mexican,1697590662
cUyfnb3E7HvzNfbTgTjl_Q,Despaña Fine Foods & Tapas Cafe,408 Broome St,40.721094,-73.9978255,596,4.5,10013,spanish,1697590730
jilTxChA2GqtAE21V--ckw,Debajo,44 West 29th St,40.746226,-73.989484,65,4.5,10001,spanish,1697590730
DiHm4iIAQhqMKfjsrBPvZw,Socarrat Paella Bar - Chelsea,259 W 19th St,40.7426956,-73.9995488,1295,4,10011,spanish,1697590730
5IGFJRN06HiclnivxaFThQ,El Pote Español Restaurant,718 2nd Ave,40.74754,-73.9735,230,4,10016,spanish,1697590730
EHINHIbLklEUShuANKjGgw,Tomiño Taberna Gallega,192 Grand St,40.71929789,-73.99691604,430,4.5,10013,spanish,1697590730
XAHfErhn_JujythNCmGl1w,Salinas,136 9th Ave,40.7436999,-74.00314,1012,4,10011,spanish,1697590730
jIoqG7jwMJLbLx5TnLe-lg,EZ Paella & Tapas,744 9th Ave,40.76362271,-73.98866359,116,4.5,10019,spanish,1697590730
9yc2V6zNpLG58uPV_ykBog,Boqueria W40th,260 W 40th St,40.75558,-73.99012,727,4,10018,spanish,1697590730
X8yEmEDD9ZTkHoIRFqzcRw,Osamil,5 West 31st St,40.74697,-73.9864,713,4.5,10001,spanish,1697590730
eW0p8TpZa-_BFG53B7tHgQ,Alcala Restaurant,246 E 44th St,40.75114822,-73.97180939,187,4,10017,spanish,1697590730
p5g5P-t-iAvHAxJvI6KUPg,La Nacional,239 W 14th St,40.739475,-74.001143,173,4.5,10011,spanish,1697590730
pBNMZp_tKCAfRNx7-ybcHQ,Calle Dao Chelsea,461 W 23rd St,40.7476544,-74.00352547,1048,4.5,10011,spanish,1697590730
H1jops1lmuhrq9lP7lEGJQ,Flor De Mayo,484 Amsterdam Ave,40.78609,-73.97658,1328,4,10024,spanish,1697590730
WqjqHMozyW42XLTtLnKGag,La Pulperia Hell's Kitchen,623 9th Ave,40.7599217,-73.991841,891,4,10036,spanish,1697590730
BEYmqrP1_TC0nhnTGKkkJg,Ella Social,249 Columbus Ave,40.7769826,-73.9788067,684,4,10023,spanish,1697590730
NqwwyMMXIS-JnwdDQBQT9A,Bazár Tapas Bar & Restaurant,31 W 26th St,40.74444437,-73.990068,764,4,10010,spanish,1697590730
iTj5T_jPYvznd1QTgs7NZw,Nai,84 2nd Ave,40.726512,-73.988796,1084,4.5,10003,spanish,1697590730
LQHegfNHe7ylY3bocrFlpg,Calle Dao - Bryant Park,38 W 39th St,40.752167,-73.98422161,1942,4,10018,spanish,1697590730
al9HKZ3kCJipAJW4uxzj4A,Havana Central,151 W 46th St,40.7583381,-73.98409871,2862,4,10036,spanish,1697590730
cPB6Nvsxwwxj6s3ekOI_EA,El Quijote,226 W 23rd St,40.74462706,-73.99711819,484,3.5,10011,spanish,1697590730
xUr3Mc_g-cwTBkVunTifPA,The Bazaar By José Andrés,35 W 28th St,40.74557,-73.98903,19,3.5,10001,spanish,1697590730
HRl7_BMSznkfYSlXWQ89Ig,Lamano West Village,39 Christopher St,40.73388,-74.00158,88,4,10014,spanish,1697590730
154ILTDY2x4liySxKmO4cw,Zoralie Restaurant,449 W 51st St,40.76494014,-73.99022531,295,4.5,10019,spanish,1697590730
AIKjw2QLvVNdha3TciJYzg,Boqueria Soho,171 Spring St,40.72492278,-74.00215537,1252,4,10012,spanish,1697590730
d4G-EOwoLvP70YfdjEIzAw,Rincon 50,400 W 50th St,40.76346266,-73.98924665,39,4.5,10019,spanish,1697590730
8PhwiTru5teSaZ8C6hrIww,Casa Mono,52 Irving Pl,40.73592814,-73.9871551,1409,4,10003,spanish,1697590730
RQi2YmAkk8g9WdNStAhfbQ,Sevilla Restaurant & Bar,62 Charles St,40.7348408,-74.002987,538,3.5,10014,spanish,1697590730
OwV-MtDBC2H08rVcBqP2mA,Pio Pio 8,604 10th Ave,40.76050629,-73.99456449,2590,4,10036,spanish,1697590730
qIOAlXCCYrwN0VxEEH-Tmw,Boqueria Flatiron,53 W 19th St,40.74031452,-73.99380929,1401,4,10011,spanish,1697590730
nF-EOBd_H1fX50iT1EIVZA,Pil Pil,265 E 78th St,40.7728412,-73.9558687,824,4,10075,spanish,1697590730
3vBVnzsJLRh8WtW3awKxeQ,Bodega 88,573 Columbus Ave,40.78753588,-73.97113536,236,4.5,10024,spanish,1697590730
UKy0nNjMkOBEU3dOCH831w,Cuba Restaurant and Rum Bar,222 Thompson St,40.729084,-73.998832,1684,4,10012,spanish,1697590730
EuYs8uV6WgCzeYqNi6y84g,Tasca,505 Columbus Ave,40.78533,-73.9728,106,4,10024,spanish,1697590730
qLYloGaI-4OmLbNnr_wrGA,Castell Rooftop Lounge,260 W 40th St,40.75558,-73.99012,251,4,10018,spanish,1697590730
PGpCaNkB1meojnbgRmb2gQ,Buena Vista Restaurant & Bar,536 9th Ave,40.75686,-73.99356,384,4.5,10018,spanish,1697590730
XEugUtbw4rRmGr9S1XA-aQ,Alta,64 W 10th St,40.73451638,-73.99833696,2018,4,10011,spanish,1697590730
5S8ZK9XLdl4l645twbNYZQ,Boqueria UES,1460 2nd Ave,40.77150095,-73.95608983,951,4,10075,spanish,1697590730
g-q-kRxdn2zh2oWOY-jKTQ,Anfora,34 8th Ave,40.73789,-74.00408,198,4,10014,spanish,1697590730
1IfRf5XvBIynockIPa3YcQ,Emilia by Nai,174 1st Ave,40.72904703,-73.98390437,34,4.5,10003,spanish,1697590730
StpOKezaW-AyN2xA1EJKvw,Victor's Cafe,236 W 52nd St,40.7629499,-73.98403,1675,4,10019,spanish,1697590730
MOwB9YYd-Ko6nVgSB-ltQw,Briciola,370 W 51st St,40.7637997,-73.98809195,1013,4,10019,spanish,1697590730
AgAkUVLN_axMY-bzbNCfCw,Yuca Bar,111 Avenue A,40.7262,-73.9836,1988,4,10009,spanish,1697590730
yczK4BwiadrSLAhVZw87BQ,Sala Astoria,34-39 31st St,40.75833,-73.92794,66,4.5,11106,spanish,1697590730
ddFY9PpygYagv7-jVduB2Q,Counter & Bodega,216 7th Ave,40.74382426,-73.9962761,278,4,10011,spanish,1697590730
vgg1dvDP-9tFWSacN4q0nA,Coppelia,207 W 14th St,40.73891117,-73.99999852,1562,4,10011,spanish,1697590730
XVMzBs7wGeU5BWgyBL3xyQ,Ardesia Wine Bar,510 W 52nd St,40.7660831,-73.99145812,417,4,10019,spanish,1697590730
3LZhWUqvEMaoc1vnAkmAlQ,Socarrat Paella Bar - Midtown East,953 2nd Ave,40.755293,-73.968462,606,3.5,10022,spanish,1697590730
5h-vvkZE_HBftyKxhhSyDA,Cascalote,1712 2nd Ave,40.77955857,-73.9501952,12,4.5,10128,spanish,1697590730
_l__uXH-xeqJVZbLiISGlQ,Casa Dani,448 W 33rd St,40.7534541,-73.9988312,81,4,10001,spanish,1697590730
wlOnVBj6hcbXw_Dj7RcbAQ,Enoteca Harlem,2220 Frederick Douglas,40.80669596,-73.9534911,41,5,10026,spanish,1697590730
StF9WWWbrRzEOmNAcEINcA,Balzem,202 Mott St,40.72139,-73.99545,536,4,10012,spanish,1697590730
iexl39DYyy_76Xq3ExaJkQ,Excuse My French,96 Orchard St,40.718437,-73.989807,357,4.5,10002,spanish,1697590730
1raNn0l3I4H9PcAJce69Sw,Sojourn,244 E 79th St,40.77343,-73.95568,719,4,10075,spanish,1697590730
kacoHTzwYA7QZM3F2dw4kA,Spanish Diner at Mercado Little Spain,10 Hudson Yards,40.75293484,-74.00188826,269,3.5,10001,spanish,1697590730
NmzDoAerQUdvMNT90gk4Xw,Addictive NYC,19 West 46th St,40.75655,-73.97996,58,4,10036,spanish,1697590730
MaoCNdHni6MLjM9iYQqHcg,Frida Midtown,214 E 52nd St,40.75667,-73.969168,163,4.5,10022,spanish,1697590730
13jzN6n45XtcbYA46nWThg,The Bar Downstairs and Kitchen,485 5th Ave,40.75288139,-73.98106456,392,4,10017,spanish,1697590730
BZcG-xN3DCxlfhckBZYeuw,Pio Pio 7,210 E 34th St,40.74534,-73.97761,878,4,10016,spanish,1697590730
fUxRTikmfHnURZ26lD2y4Q,Tia Pol,205 10th Ave,40.74726,-74.0047,748,4,10011,spanish,1697590730
UH_aksIxzGPPyhWZJbTP7A,Cantina Taqueria & Tequila Bar,1838 7th Ave,40.75771715,-73.98574138,573,4,10026,spanish,1697590730
wx9mXol6jOrUoAK4vaFS9Q,Mission Ceviche,1400 2nd Ave,40.7692325,-73.9578759,915,4.5,10021,spanish,1697590730
Hh9glEE_xDYT_pPUsRPXlA,Blend on the Water,45-40 Center Blvd,40.748216,-73.956973,3798,4,11109,spanish,1697590730
P4AqEW0Bs-6bkA_fHpcBlA,Bar Jamón,125 E 17th St,40.73586273,-73.98703003,297,4,10003,spanish,1697590730
tmbW6_dJs5-UXhvROO093Q,Casa d'Paco,73 Warwick St,40.72529,-74.16309,947,4.5,7105,spanish,1697590730
NOh24SMS6k4pzNv8Ds7KDg,Cafe Habana,17 Prince St,40.72293,-73.99419,3318,4,10012,spanish,1697590730
ReITAajwxHd7zUvosIgmgA,EZ Paella,1000 8th Ave,40.766982,-73.982978,60,4.5,10019,spanish,1697590730
4CObV3XU8VQ6nXeVS4vO0A,Margon,136 W 46th St,40.75787,-73.98398,813,4,10036,spanish,1697590730
bT6S9F7fgSzR5-0eH4jP1Q,Cafe Riazor,245 W 16th St,40.74083,-74.00041,136,4,10011,spanish,1697590730
0YrwPMxyQie5xCIRq_LWOA,Meson Español,5700 Kennedy Blvd W,40.78954,-74.02306,56,4,7093,spanish,1697590730
ucmwboeLLt12_8fg1ulquw,La Casa,54 Newark St,40.7370099,-74.03029928,306,4.5,7030,spanish,1697590730
zGtR4FNGDD1EjdxIzKF-HA,Pio Pio 6,702 Amsterdam Ave,40.793007,-73.971535,819,3.5,10025,spanish,1697590730
TAANt0fPbfHqVP5LyMBioA,Kashkaval Garden,852 9th Ave,40.7668023,-73.98621987,697,4,10019,spanish,1697590730
Sj3JYCbaEFrAqUzRrenQbg,Jora,47-46 11th St,40.74378048,-73.9514133,940,4.5,11101,spanish,1697590730
9BzRiWO6PSdR-l3dzCm3VA,Buceo 95,201 W 95th St,40.793613,-73.971112,481,4,10025,spanish,1697590730
dPZ9wSTz7QSAZAW0eZHlmQ,Toledo Restaurant,6 E 36th St,40.74926,-73.98309,63,3,10016,spanish,1697590730
MtcgW0RCTm44PuA-HAq49g,Santiago's Beer Garden,2337 1st Ave,40.79849,-73.93382,897,4.5,10035,spanish,1697590730
ugK-6rjtetfTZNDRbgKVeA,Que Chevere,115 Delancey St,40.71827,-73.98806,55,4.5,10002,spanish,1697590730
dblEevwbNXl56I4L6TULGg,Lola's,153 14th St,40.753263,-74.027242,237,3.5,7030,spanish,1697590730
efxcTuq9Web2AWehfmYMQw,Tina's Cuban Cuisine,23 W 56th St,40.76306,-73.9757,615,4,10019,spanish,1697590730
Ind9lj3F6r9TgwFPE0KaIw,Cafe La Fe,70 E 1st St,40.72355,-73.98879,5,5,10003,spanish,1697590730
MH08_pIRKsUSwfkVYxUE7w,Vinatería,2211 Frederick Douglass Blvd,40.80668,-73.95395,632,4,10026,spanish,1697590730
HApdNNztx8Q7VF_9vkoAUA,Guantanamera,939 8th Ave,40.76589196,-73.98374754,1107,3.5,10019,spanish,1697590730
bL_SxpTTk8Y25mRFmhap6w,Lelabar,422 Hudson St,40.730384,-74.006554,393,4,10014,spanish,1697590730
47_jHPl3p4-OYGCVLy2ZIA,Salvatoria Kitchen & Bar,31-18 Broadway,40.76142,-73.92486,273,4.5,11106,spanish,1697590730
cRmRAl5HHJcysKBSrHivHA,Lamano Chelsea,265 W 20th St,40.74337973,-73.99942596,122,4,10011,spanish,1697590730
AStYD2Uo6NR1gzZ0xXrn9g,El Sabroso,265 W 37th St,40.75408435,-73.99149001,148,4,10018,spanish,1697590730
7SekluUz__l0ZtPOaLBUeQ,Socarrat Paella Bar - Nolita,284 Mulberry St,40.724483,-73.99504,581,4,10012,spanish,1697590730
BnNDRCWasVrFH9e9bBXfqQ,Lechonera La Isla,254 E 125th St,40.802711,-73.934099,100,4.5,10035,spanish,1697590730
SXWnyFNLCehVlJPRxk7gAg,Anejo Tribeca,301 Church St,40.719315,-74.00427174,670,4,10013,spanish,1697590730
LvzN8TrUGJRj_UkJV0cAtQ,Empanada Mama - Hell's Kitchen,765 9th Ave,40.76441,-73.9885,3003,4,10019,spanish,1697590730
BgueHXOeFcOHGT8jwBkEYw,The Freakin Rican,4306 34th Av,40.75533278,-73.91824421,396,4,11101,spanish,1697590730
s5N-w7EPY3DA68id5qycyA,Zaytinya - New York,1185 Broadway,40.74549438,-73.9889085,285,4,10001,spanish,1697590730
4wDWxcGMJEgriP-6ObJsqg,Jose Luis Mediterranean Cuisine,186 Ave B,40.727861,-73.979339,195,5,10009,spanish,1697590730
vNThH1YBC0OjgzEx_AJvMw,El Pingüino,25 Greenpoint Ave,40.7298,-73.95978,34,4.5,11222,spanish,1697590730
tNxOyonJ1Rf5MdgdDoFzIg,Kausa,745 9th Ave,40.763837,-73.989084,117,4,10019,spanish,1697590730
hw8ziubXsFocun6KR04VVg,Malecon Restaurant,4141 Broadway,40.84651,-73.93882,840,4,10033,spanish,1697590730
Qj5Wvq6jufSFgJd4dDb_Sg,Cafe Nunez,240 W 35th St,40.752133,-73.991849,551,3,10001,spanish,1697590730
MlOdJ9tK3idyXGR4Yo7ttQ,Estancia 460,460 Greenwich St,40.72379,-74.0097399,152,4,10013,spanish,1697590730
4axlhxyN2bKuRWfnY2IhuQ,Tabaré,221 S 1st St,40.713046,-73.958968,742,4,11211,spanish,1697590730
dDmK_8LTgjcje8iuP6AMGA,Sophie's Cuban Cuisine - Midtown West,21 W 45th St,40.75605,-73.98041,475,3.5,10036,spanish,1697590730
r2aGrOQe0yoY7FD9LI44Zg,Tapas De España,7909 Bergenline Ave,40.80206,-74.00664,399,4,7047,spanish,1697590730
q0hMNf-YhfDMFQyUQdsIJg,R40,47-16 Vernon Blvd,40.74501,-73.95363,209,4.5,11101,spanish,1697590730
IZGBZxv588MdIilqhWrY0A,La Barra - Mercado Little Spain,10 Hudson Yards,40.74913025,-73.99236298,85,3.5,10001,spanish,1697590730
RThvexVhZQ8KA6JAr0UkCQ,Casa Adela,66 Loisaida Avenue,40.72265066,-73.97974338,603,4,10009,spanish,1697590730
jKaR8TTkLBAFmMIsKU786g,Pio Pio 3,1746 First Ave,40.77959,-73.947,822,4,10128,spanish,1697590730
9z2lUyfzZV8b2rkkiwSM4g,ABC Cocina,38 E 19th St,40.738005,-73.989251,997,4,10003,spanish,1697590730
klAhw3xLQi9GF1tf_HnS7w,Izakaya MEW,53 W 35th St,40.750148,-73.98632035,2876,4.5,10001,spanish,1697590730
FsyEN6IBkkE9wZiOCGcO8A,Lechonera El Barrio,172 E 103rd St,40.78975,-73.94659,82,3.5,10029,spanish,1697590730
NKDhtsMu8ChtWlHFmbyHtA,Gran Via,57 Stone St,40.70444096,-74.01017556,8,5,10004,spanish,1697590730
LpIpG7klTOl_btqxNkp-Vw,Ernesto’s,259 E Broadway,40.71429,-73.9854371,141,3.5,10002,spanish,1697590730
E3CvO6bRu8Kp0RzDgcvkig,El Malecon Restaurant II,764 Amsterdam Ave,40.795027,-73.969917,330,3.5,10025,spanish,1697590730
B87c3bE_u53yNYO1cmHSIw,Flor de Mayo,2651 Broadway,40.797859,-73.969948,643,4,10025,spanish,1697590730
rrL05CECQO4sQXCc5BF90g,Mercado Little Spain,10 Hudson Yards,40.752435,-74.001475,565,3.5,10001,spanish,1697590730
pFBNTJpy1eWmfu6aQ8e1YA,Cuchifritos,168 E 116th St,40.79804,-73.941,207,3.5,10029,spanish,1697590730
U74_3F7r3tMhd6dmTmDBxQ,Macao Trading Company,311 Church St,40.719623,-74.003904,860,4,10013,spanish,1697590730
5MpWHGQ6Qc-M4q1KL_nioA,Bar B,84 7th Ave,40.7395804,-73.999118,199,4.5,10011,spanish,1697590730
wRB5UDy1rhal-14brCUc0Q,La Fonda,169 E 106th St,40.7919,-73.94504,310,3.5,10029,spanish,1697590730
7zjeUx9aWRGpJmiOuk45zw,The Cuban Restaurant and Bar,333 Washington St,40.74102,-74.0296,1159,4,7030,spanish,1697590730
GSaBi8jPsuQFa7YwYlihjA,La Vara,268 Clinton St,40.68781,-73.99576,422,4,11201,spanish,1697590730
S-xUsS4RKzBrOnAjy6lnyA,Acosta Restaurant,934 Amsterdam Ave,40.80041,-73.96613,47,3.5,10025,spanish,1697590730
bVoMSENCVORvxeEVwkh7AA,Rumba Cubana - Guttenberg,6909 Jfk Blvd E,40.79126482,-74.00096215,711,4,7093,spanish,1697590730
5FaZEG91NXfY3z_0Trf-bA,Empanada Mama,200 W 40th St,40.754778,-73.988335,105,4,10018,spanish,1697590730
gvMYV5E3HyzhN_MYFIMGzg,El Born,651 Manhattan Ave,40.72434792,-73.95122261,423,4.5,11222,spanish,1697590730
Vbtj1T-ygpQoVY1IaqJdkw,Fornos of Spain Restaurant,47 Ferry St,40.7324721,-74.1633542,976,4,7105,spanish,1697590730
rEWsz2KHmJX6jmAEQBa6Zw,Churrasqueria JC,542 Newak Av,40.7310194,-74.05595699,145,3.5,7304,spanish,1697590730
fb1f50Ogucihr-Cx_T1q5A,Segovia Restaurant,150 Moonachie Rd,40.84000853,-74.04859962,546,4,7074,spanish,1697590730
uNJpDQmsHiqyPkHkgYRxaw,Lisbon Restaurant,256 Warren St,40.7161802,-74.03799778,2,4.5,7302,spanish,1697590730
CtvP-NlWliuvUEmH1d22og,Carlota,14A Orchard St,40.715038,-73.991693,4,5,10002,spanish,1697590730
6kdY3hLD4iQs3nAi5-rOgA,Jose Luis Little Italy,115 Mulberry St,40.71766,-73.99836,48,4.5,10013,spanish,1697590730
gEEqoeSekTOjRVmyY4fplA,Cabana,107-10 70th Rd,40.72086783,-73.8456881,1133,4,11375,spanish,1697590730
e_EQojNWskn_hFbKA_UZ-Q,Balvanera,152 Stanton St,40.72063,-73.98539,319,4.5,10002,spanish,1697590730
